2013/09/10 14:09:18 insert Array 
2013/09/10 14:09:30 insert Array 
2013/09/10 15:09:32 insert user_id='6659', total_scan='', total_resp_scan='', month_scan='', month_resp_scan='', nbwin='': 
2013/09/17 16:09:13 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3183280012875', longitude='1.374990501721111', latitude='43.66465341457348', altitude='142.3960113525391', date='2013-09-17 16:48:13', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525900320)': 
2013/09/17 16:09:33 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='4029800142921', longitude='1.389221401427503', latitude='43.67433830180243', altitude='142.3960113525391', date='2013-09-17 16:48:33', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525900320)': 
2013/09/17 16:09:59 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3564700005835', longitude='1.3747901110898', latitude='43.66497175702666', altitude='189.1977996826172', date='2013-09-17 16:48:59', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525900320)': 
2013/09/17 21:09:41 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3256813111410', longitude='-2.470681256522272', latitude='47.33128099417536', altitude='12.31537628173828', date='2013-09-17 21:22:41', useragent='Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (553912640)': 
2013/09/17 21:09:03 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='5449000053565', longitude='-2.470691488423317', latitude='47.33130805875133', altitude='12.28941440582275', date='2013-09-17 21:23:03', useragent='Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (553912640)': 
2013/09/17 22:09:52 insert, INSERT INTO iphone_users_stat SET user_id='6704', total_scan='', total_resp_scan='', month_scan='', month_resp_scan='', nbwin='' : 
2013/09/17 22:09:31 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='6704', ean='3282779193566', longitude='0', latitude='0', altitude='0', date='2013-09-17 22:39:31', useragent='Mozilla/5.0 (Linux; U; Android 4.2.2; fr-fr; GT-I9505 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30': 
2013/09/17 22:09:37 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='6704', ean='4021457476336', longitude='0', latitude='0', altitude='0', date='2013-09-17 22:42:37', useragent='Mozilla/5.0 (Linux; U; Android 4.2.2; fr-fr; GT-I9505 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30': 
2013/09/17 22:09:57 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='6704', ean='3273120011707', longitude='0', latitude='0', altitude='0', date='2013-09-17 22:43:57', useragent='Mozilla/5.0 (Linux; U; Android 4.2.2; fr-fr; GT-I9505 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30': 
2013/09/17 23:09:43 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3245412990281', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:08:43', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:10 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3660603000202', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:09:10', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:00 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='8001505005592', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:10:00', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:20 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3068320055008', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:10:20', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:39 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3587220121502', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:11:39', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:20 insert, INSERT INTO iphone_users_stat SET user_id='6705', total_scan='', total_resp_scan='', month_scan='', month_resp_scan='', nbwin='' : 
2013/09/17 23:09:00 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3283950911238', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:32:00', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:28 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3596209530365', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:32:28', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:48 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3478820120005', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:32:48', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:36 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3326100000670', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:33:36', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:43 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3478820120005', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:33:43', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:56 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3178040661950', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:33:56', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:23 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3401351539848', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:34:23', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:20 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3478820036870', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:35:20', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:41 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3283950080057', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:35:41', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:26 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3478820036870', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:38:26', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:03 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3517360015140', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:39:03', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:17 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3283950080033', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:39:17', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:09 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3517360015140', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:40:09', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:24 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3401599453920', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:40:24', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:15 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='5420008509131', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:44:15', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:34 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3517360014945', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:44:34', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:08 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3760177500181', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:45:08', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:24 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3478820045865', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:45:24', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:27 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3760177500181', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:45:27', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:02 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='4017645014510', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:46:02', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:29 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='4017645036963', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:46:29', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:48 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3270190136873', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:46:48', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:20 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3517360002553', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:48:20', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:33 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3517360002430', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:48:33', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/17 23:09:56 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3286010014757', longitude='0', latitude='0', altitude='0', date='2013-09-17 23:48:56', useragent='Mozilla/5.0 (Linux; U; Android 2.3.5; fr-fr; GT-I9100 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1': 
2013/09/18 07:09:46 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='5956', ean='3229820129280', longitude='5.05123', latitude='45.0351067', altitude='', date='2013-09-18 07:59:46', useragent='Mozilla/5.0 (Linux; U; Android 4.3; fr-fr; Nexus 4 Build/JWR66Y) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30': 
2013/09/18 08:09:48 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='5956', ean='3229820129280', longitude='5.0510976', latitude='45.0351399', altitude='', date='2013-09-18 08:02:48', useragent='Mozilla/5.0 (Linux; U; Android 4.3; fr-fr; Nexus 4 Build/JWR66Y) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30': 
2013/09/18 10:09:01 insert, INSERT INTO iphone_users_stat SET user_id='6706', total_scan='', total_resp_scan='', month_scan='', month_resp_scan='', nbwin='' : 
2013/09/18 10:09:40 insert, INSERT INTO iphone_users_stat SET user_id='6707', total_scan='', total_resp_scan='', month_scan='', month_resp_scan='', nbwin='' : 
2013/09/18 10:09:21 insert, INSERT INTO iphone_users_stat SET user_id='6708', total_scan='', total_resp_scan='', month_scan='', month_resp_scan='', nbwin='' : 
2013/09/18 10:09:10 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3564707082907', longitude='-1.6921915', latitude='43.3665503', altitude='', date='2013-09-18 10:15:10', useragent='Mozilla/5.0 (Linux; U; Android 4.1.2; fr-fr; HTC One SV Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30': 
2013/09/18 12:09:58 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='6593', ean='3493832040721', longitude='0', latitude='0', altitude='0', date='2013-09-18 12:24:58', useragent='Mozilla/5.0 (Linux; U; Android 4.1.2; fr-fr; C5303 Build/12.0.A.1.257) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30': 
2013/09/18 12:09:07 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='6593', ean='3560070723836', longitude='0', latitude='0', altitude='0', date='2013-09-18 12:26:07', useragent='Mozilla/5.0 (Linux; U; Android 4.1.2; fr-fr; C5303 Build/12.0.A.1.257) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30': 
2013/09/18 12:09:47 insert, INSERT INTO iphone_users_stat SET user_id='6709', total_scan='', total_resp_scan='', month_scan='', month_resp_scan='', nbwin='' : 
2013/09/18 20:09:25 insert, INSERT INTO iphone_users_stat SET user_id='6710', total_scan='', total_resp_scan='', month_scan='', month_resp_scan='', nbwin='' : 
2013/09/18 20:09:04 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='8411029005525', longitude='-3.710961139667237', latitude='40.42132858068359', altitude='659.5615844726562', date='2013-09-18 20:11:04', useragent='Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (483592512)': 
2013/09/18 20:09:10 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='8410100021553', longitude='-3.711051179706114', latitude='40.4212755632838', altitude='660.0113525390625', date='2013-09-18 20:14:10', useragent='Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (483592512)': 
2013/09/18 20:09:49 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='5711192150545', longitude='-3.711051179706114', latitude='40.4212755632838', altitude='660.0113525390625', date='2013-09-18 20:15:49', useragent='Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (483592512)': 
2013/09/18 22:09:27 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3560070364589', longitude='0', latitude='0', altitude='0', date='2013-09-18 22:05:27', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (484095840)': 
2013/09/18 22:09:42 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3560070168569', longitude='0', latitude='0', altitude='0', date='2013-09-18 22:05:42', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (484095840)': 
2013/09/18 22:09:46 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3760099591984', longitude='0', latitude='0', altitude='0', date='2013-09-18 22:06:46', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (484095840)': 
2013/09/19 00:09:20 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='6582', ean='3760044430603', longitude='2.389537644131881', latitude='48.85786455728537', altitude='118.1297225952148', date='2013-09-19 00:09:20', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (509285968)': 
2013/09/19 07:09:08 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3564700582701', longitude='-0.6771382768056664', latitude='44.87620258989974', altitude='51.04161834716797', date='2013-09-19 07:15:08', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (475249232)': 
2013/09/19 07:09:37 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3760020500658', longitude='-0.6771382768056664', latitude='44.87620258989974', altitude='51.04161834716797', date='2013-09-19 07:15:37', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (475249232)': 
2013/09/19 07:09:46 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3564700582701', longitude='-0.6771382768056664', latitude='44.87620258989974', altitude='51.04161834716797', date='2013-09-19 07:15:46', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (475249232)': 
2013/09/19 07:09:05 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='', ean='3564700002858', longitude='-0.6771382768056664', latitude='44.87620258989974', altitude='51.04161834716797', date='2013-09-19 07:16:05', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (475249232)': 
2013/09/19 10:09:29 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3222474247584', longitude='5.056300267631358', latitude='45.03896445442597', altitude='168.5618743896484', date='2013-09-19 10:23:29', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:47 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='4006508160884', longitude='5.056300267631358', latitude='45.03896445442597', altitude='168.5618743896484', date='2013-09-19 10:23:47', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:28 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3222472764762', longitude='5.05274244040053', latitude='45.03346264110909', altitude='223.2120971679688', date='2013-09-19 10:25:28', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:45 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3222473056309', longitude='5.051711834775354', latitude='45.03581364464344', altitude='223.2120971679688', date='2013-09-19 10:25:45', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:20 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3222474495251', longitude='5.051711834775354', latitude='45.03581364464344', altitude='223.2120971679688', date='2013-09-19 10:26:20', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:55 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='622', user_id='293', ean='3450605071122', longitude='5.052762982694694', latitude='45.03317280695254', altitude='181.7094421386719', date='2013-09-19 10:26:55', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:07 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='336', user_id='293', ean='4009175122933', longitude='5.052762982694694', latitude='45.03317280695254', altitude='181.7094421386719', date='2013-09-19 10:27:07', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:26 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3222475130403', longitude='5.052855554023031', latitude='45.03320049463647', altitude='199.7729949951172', date='2013-09-19 10:27:26', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:44 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3222474725549', longitude='5.052855554023031', latitude='45.03320049463647', altitude='199.7729949951172', date='2013-09-19 10:27:44', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:03 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3822473879276', longitude='5.052766058838454', latitude='45.03321230663528', altitude='189.7410888671875', date='2013-09-19 10:28:03', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:24 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3222474495244', longitude='5.052749758442016', latitude='45.03320848147638', altitude='187.1467132568359', date='2013-09-19 10:28:24', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:52 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='131', user_id='293', ean='3450601013775', longitude='5.052921260669526', latitude='45.03366429334894', altitude='187.1467132568359', date='2013-09-19 10:28:52', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:08 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3222475144011', longitude='5.052655528095713', latitude='45.03315378832073', altitude='162.0388793945312', date='2013-09-19 10:29:08', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
2013/09/19 10:09:26 createMobileUserScan, INSERT INTO iphone_query SET iphone_id='', product_id='', user_id='293', ean='3222474622336', longitude='5.052655528095713', latitude='45.03315378832073', altitude='162.0388793945312', date='2013-09-19 10:29:26', useragent='Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 (525823248)': 
